25C-L6R1,,
Time (min),Intensity (a.u.),
13.56054211,120.8019028,
13.57720852,122.7919312,
13.59387493,119.0006561,
13.61054134,120.5689163,
13.62720871,119.9634552,
13.64387512,120.2553787,
13.66054153,120.4438858,
13.6772089,118.6928711,
13.69387531,121.8856049,
13.71054173,120.254425,
13.72720814,121.7070084,
13.7438755,121.0128174,
13.76054192,124.1087723,
13.77720833,122.526741,
13.79387474,123.814537,
13.81054211,121.7441177,
13.82720852,120.0135269,
13.84387493,120.7769623,
13.86054134,121.517662,
13.87720871,120.514389,
13.89387512,122.6237488,
13.91054153,119.1796036,
13.9272089,121.110878,
13.94387531,123.4965363,
13.96054173,124.1226807,
13.97720814,122.5741425,
13.9938755,120.2292786,
14.01054192,122.7034149,
14.02720833,122.8082428,
14.04387474,122.0112152,
14.06054211,121.902916,
14.07720852,123.3787537,
14.09387493,122.1821365,
14.11054134,122.9682312,
14.12720871,121.4046936,
14.14387512,122.5476151,
14.16054153,121.7717896,
14.1772089,122.5075378,
14.19387531,123.6775436,
14.21054173,123.005928,
14.22720814,123.0593567,
14.2438755,124.8182602,
14.26054192,123.1125183,
14.27720833,121.4020386,
14.29387474,124.027832,
14.31054211,121.1827164,
14.32720852,124.1188583,
14.34387493,122.8208237,
14.36054134,123.407486,
14.37720871,122.6179276,
14.39387512,123.1594315,
14.41054153,121.894928,
14.4272089,122.5935364,
14.44387531,122.2052612,
14.46054173,123.8310776,
14.47720814,122.7176361,
14.4938755,123.5933609,
14.51054192,121.9109039,
14.52720833,121.7737732,
14.54387474,122.0962677,
14.56054211,120.1703644,
14.57720852,122.5289383,
14.59387493,123.6531525,
14.61054134,122.6432266,
14.62720871,125.3795166,
14.64387512,122.1109009,
14.66054153,123.8299332,
14.6772089,124.0630798,
14.69387531,124.1838913,
14.71054173,124.4857483,
14.72720814,122.5890961,
14.7438755,124.9924622,
14.76054192,122.7090378,
14.77720833,122.6282272,
14.79387474,121.8775177,
14.81054211,125.7633896,
14.82720852,123.2249374,
14.84387493,124.1308136,
14.86054134,123.7245331,
14.87720871,122.6859436,
14.89387512,123.8312759,
14.91054153,123.8095703,
14.9272089,123.669838,
14.94387531,122.5407791,
14.96054173,122.8971558,
14.97720814,123.8148346,
14.9938755,124.5209045,
15.01054192,123.948967,
15.02720833,124.2962494,
15.04387474,123.9128189,
15.06054211,124.8995819,
15.07720852,123.3017349,
15.09387493,123.7676544,
15.11054134,124.8386917,
15.12720871,123.55867,
15.14387512,125.4038086,
15.16054153,124.2936783,
15.1772089,124.2695618,
15.19387531,123.1876602,
15.21054173,124.3801041,
15.22720814,124.0366669,
15.2438755,123.874649,
15.26054192,125.0483856,
15.27720833,124.1401825,
15.29387474,125.8940964,
15.31054211,125.2795029,
15.32720852,123.0553894,
15.34387493,125.5725479,
15.36054134,124.1649704,
15.37720871,126.2584457,
15.39387512,125.1964111,
15.41054153,125.6709213,
15.4272089,125.0865479,
15.44387531,124.0165405,
15.46054173,125.3288116,
15.47720814,126.1960983,
15.4938755,123.072876,
15.51054192,122.4674225,
15.52720833,124.7544708,
15.54387474,124.9854813,
15.56054211,122.4086533,
15.57720852,125.1531372,
15.59387493,125.7434006,
15.61054134,126.0652542,
15.62720871,125.1421127,
15.64387512,126.352829,
15.66054153,124.4720001,
15.6772089,125.7772141,
15.69387531,124.7156601,
15.71054173,124.1805191,
15.72720814,124.3764038,
15.7438755,124.8058319,
15.76054192,125.8015518,
15.77720833,126.8819427,
15.79387474,125.3784027,
15.81054211,126.7603607,
15.82720852,125.7832642,
15.84387493,124.2043152,
15.86054134,124.8115387,
15.87720871,127.0443954,
15.89387512,125.3891449,
15.91054153,125.8046188,
15.9272089,125.285881,
15.94387531,126.5722961,
15.96054173,125.3441238,
15.97720814,125.6414337,
15.9938755,123.9299698,
16.01054192,127.3480377,
16.02720833,124.9038162,
16.04387474,125.7786026,
16.06054115,125.7752304,
16.07720757,124.9596939,
16.09387589,125.0139618,
16.1105423,126.824646,
16.12720871,125.4721756,
16.14387512,125.4923782,
16.16054153,128.068634,
16.17720795,125.2873077,
16.19387436,127.5774078,
16.21054268,125.8734131,
16.22720909,124.990654,
16.2438755,122.739006,
16.26054192,125.0272217,
16.27720833,126.7414856,
16.29387474,129.3970032,
16.31054115,126.5530319,
16.32720757,129.3074799,
16.34387589,126.8238144,
16.3605423,126.2250061,
16.37720871,124.6987762,
16.39387512,125.79216,
16.41054153,126.3958969,
16.42720795,127.4928741,
16.44387436,126.4427567,
16.46054268,124.3032227,
16.47720909,125.9438095,
16.4938755,126.5293045,
16.51054192,125.7607803,
16.52720833,126.3771667,
16.54387474,127.8162918,
16.56054115,127.7240372,
16.57720757,126.4870758,
16.59387589,127.3743515,
16.6105423,127.9561844,
16.62720871,127.441246,
16.64387512,124.8896713,
16.66054153,124.6450729,
16.67720795,126.8293839,
16.69387436,126.231041,
16.71054268,124.2953262,
16.72720909,125.4934387,
16.7438755,127.8366013,
16.76054192,124.9941864,
16.77720833,125.7134705,
16.79387474,125.8926697,
16.81054115,127.1642456,
16.82720757,126.7042313,
16.84387589,127.0201492,
16.8605423,125.0268402,
16.87720871,126.4905167,
16.89387512,125.8189697,
16.91054153,127.0301819,
16.92720795,125.9841461,
16.94387436,126.5862122,
16.96054268,125.9661026,
16.97720909,127.5163422,
16.9938755,127.7334061,
17.01054192,129.1017609,
17.02720833,128.0906677,
17.04387474,129.1869965,
17.06054115,127.29216,
17.07720947,127.2264557,
17.09387589,126.2774734,
17.1105423,124.1346664,
17.12720871,126.9526749,
17.14387703,128.0101776,
17.16054344,126.6436691,
17.17720985,126.0756531,
17.19387627,126.4402237,
17.21054268,128.1049805,
17.22720909,127.2078018,
17.2438755,126.8258362,
17.26054192,125.6172028,
17.27721024,128.1356049,
17.29387665,128.6319122,
17.31054306,127.6347046,
17.32720947,127.0719757,
17.34387589,126.568634,
17.3605423,128.789032,
17.37720871,127.6034546,
17.39387703,128.3789368,
17.41054344,126.1742096,
17.42720985,128.0088348,
17.44387627,127.788353,
17.46054268,130.1669006,
17.47720909,128.4341736,
17.4938755,131.2043457,
17.51054192,128.1164703,
17.52721024,129.5868378,
17.54387665,127.3174896,
17.56054306,127.6242294,
17.57720947,125.3803253,
17.59387589,128.7306366,
17.6105423,127.9277344,
17.62720871,126.3303909,
17.64387703,126.9380569,
17.66054344,129.1384888,
17.67720985,127.200531,
17.69387627,127.650795,
17.71054268,127.9708328,
17.72720909,126.8435745,
17.7438755,129.3444977,
17.76054192,129.3411255,
17.77721024,127.8410721,
17.79387665,129.0006409,
17.81054306,128.7293854,
17.82720947,128.2010651,
17.84387589,130.4214172,
17.8605423,129.6289368,
17.87720871,126.3734283,
17.89387703,127.4971085,
17.91054344,128.0352325,
17.92720985,128.9247589,
17.94387627,127.5103683,
17.96054268,128.1944427,
17.97720909,129.2629242,
17.9938755,127.0581665,
18.01054192,129.7735291,
18.02721024,127.7748642,
18.04387665,128.5415497,
18.06054306,129.3783569,
18.07720947,127.1871796,
18.09387589,128.6145172,
18.1105423,128.6905975,
18.12720871,126.8214111,
18.14387703,129.1207428,
18.16054344,126.964241,
18.17720985,128.5036926,
18.19387627,128.8910065,
18.21054268,128.8350983,
18.22720909,129.2486877,
18.2438755,130.0092316,
18.26054192,127.5095062,
18.27721024,129.3429718,
18.29387665,128.0800629,
18.31054306,127.4046936,
18.32720947,126.716301,
18.34387589,128.1516724,
18.3605423,128.7437286,
18.37720871,126.8895111,
18.39387703,126.4791946,
18.41054344,130.8055573,
18.42720985,129.2683105,
18.44387627,129.1178741,
18.46054268,129.6708527,
18.47720909,127.5492477,
18.4938755,126.522316,
18.51054192,127.8265381,
18.52721024,126.9914093,
18.54387665,127.7842407,
18.56054306,128.4903107,
18.57720947,128.2311707,
18.59387589,128.1708527,
