25C-L8R0,,
Time (min),Intensity (a.u.),
9.131250381,131.8680725,
9.147916794,132.2838745,
9.164583206,132.1213074,
9.181249619,131.3696289,
9.197916985,131.9565277,
9.214583397,131.5863953,
9.231249809,129.6355896,
9.247916222,128.888382,
9.264583588,131.5765381,
9.28125,131.9038544,
9.297916412,131.4576416,
9.314583778,134.3158112,
9.331250191,130.4806366,
9.347916603,133.429306,
9.364583015,133.8153839,
9.381250381,135.3315735,
9.397916794,133.4629974,
9.414583206,132.929718,
9.431249619,133.6293793,
9.447916985,133.2042084,
9.464583397,131.906189,
9.481249809,134.8174286,
9.497916222,134.3323212,
9.514583588,135.4246826,
9.53125,132.9253235,
9.547916412,137.724472,
9.564583778,132.7637634,
9.581250191,133.825943,
9.597916603,133.9332275,
9.614583015,133.9831085,
9.631250381,133.8412323,
9.647916794,132.848587,
9.664583206,136.0232544,
9.681249619,134.0450439,
9.697916985,134.0418701,
9.714583397,136.6967926,
9.731249809,137.208786,
9.747916222,135.4324036,
9.764583588,134.2022552,
9.78125,133.776535,
9.797916412,135.0329895,
9.814583778,134.8957825,
9.831250191,136.9142914,
9.847916603,132.1138458,
9.864583015,134.1827698,
9.881250381,133.1496429,
9.897916794,135.8720856,
9.914583206,134.6251678,
9.931249619,134.0521545,
9.947916985,136.6223145,
9.964583397,134.5005798,
9.981249809,136.9838409,
9.997916222,137.331955,
10.01458359,136.9328461,
10.03125,136.1040955,
10.04791641,137.246582,
10.06458378,138.7149048,
10.08125019,136.5913239,
10.0979166,138.4607697,
10.11458302,136.3180389,
10.13125038,135.4574127,
10.14791679,139.8079681,
10.16458321,136.2884827,
10.18124962,138.1653137,
10.19791698,139.3200836,
10.2145834,136.7339172,
10.23124981,134.0791168,
10.24791622,137.9404449,
10.26458359,138.4774323,
10.28125,135.4991608,
10.29791641,136.7925568,
10.31458378,139.4347382,
10.33125019,139.2635956,
10.3479166,136.5729218,
10.36458302,137.4006653,
10.38125038,137.9029388,
10.39791679,138.1607819,
10.41458321,139.6673126,
10.43124962,139.4374542,
10.44791698,138.2915344,
10.4645834,141.6457672,
10.48124981,140.2100983,
10.49791622,138.9529114,
10.51458359,139.8218842,
10.53125,140.4041138,
10.54791641,138.4600067,
10.56458378,141.2992706,
10.58125019,139.5080872,
10.5979166,140.1620483,
10.61458302,139.5770874,
10.63125038,140.0287781,
10.64791679,140.6806335,
10.66458321,142.2239838,
10.68124962,141.6529236,
10.69791698,139.3753815,
10.7145834,142.2603302,
10.73124981,139.7375183,
10.74791622,139.8634033,
10.76458359,140.4153748,
10.78125,140.9842529,
10.79791641,139.909668,
10.81458378,140.8699036,
10.83125019,141.0824738,
10.8479166,139.7705231,
10.86458302,141.1064758,
10.88125038,142.8383942,
10.89791679,140.3466492,
10.91458321,142.2958374,
10.93124962,144.2514648,
10.94791698,140.4967651,
10.9645834,141.0714874,
10.98124981,139.5571442,
10.99791622,142.669754,
11.01458359,140.3606873,
11.03125,140.736618,
11.04791641,140.4517517,
11.06458378,143.7193451,
11.08125019,142.5900574,
11.0979166,141.5554962,
11.11458302,142.3760223,
11.13125038,140.7985077,
11.14791679,141.682312,
11.16458321,141.5241547,
11.18124962,141.0909119,
11.19791698,140.9255066,
11.2145834,142.5151825,
11.23124981,141.4782562,
11.24791622,142.9365387,
11.26458359,142.1021423,
11.28125,142.9298859,
11.29791641,143.9633789,
11.31458378,141.4786835,
11.33125019,142.9668427,
11.3479166,141.7289734,
11.36458302,142.9549255,
11.38125038,142.9957886,
11.39791679,145.3628387,
11.41458321,143.5084534,
11.43124962,141.2283478,
11.44791698,143.0134277,
11.4645834,147.2409668,
11.48124981,143.4645538,
11.49791622,143.6103058,
11.51458359,145.3863983,
11.53125,143.8733826,
11.54791641,142.7488708,
11.56458378,144.6895752,
11.58125019,143.7459412,
11.5979166,143.7700653,
11.61458302,143.8932343,
11.63125038,142.9014282,
11.64791679,143.1659088,
11.66458321,143.6330414,
11.68124962,143.6951599,
11.69791698,143.6318054,
11.7145834,144.2528229,
11.73124981,144.3077545,
11.74791622,147.2472229,
11.76458359,144.1507874,
11.78125,142.7141876,
11.79791641,143.5657196,
11.81458378,144.7923279,
11.83125019,146.229187,
11.8479166,144.8037415,
11.86458302,147.7316589,
11.88125038,144.3370209,
11.89791679,146.4265442,
11.91458321,145.4877625,
11.93124962,147.1651764,
11.94791698,144.9529572,
11.9645834,144.125473,
11.98124981,146.3278961,
11.99791622,147.2332001,
12.01458359,145.4300537,
12.03125,146.1966553,
12.04791641,145.5518341,
12.06458378,144.0929718,
12.08125019,145.3871307,
12.0979166,145.1308899,
12.11458302,146.6928864,
12.13125038,145.084549,
12.14791679,148.4085388,
12.16458321,147.1817322,
12.18124962,144.1353302,
12.19791698,145.275528,
12.2145834,147.6822968,
12.23124981,145.3956757,
12.24791622,146.2984161,
12.26458359,146.1091919,
12.28125,146.7210388,
12.29791641,147.2950439,
12.31458378,145.0380249,
12.33125019,146.9476929,
12.3479166,146.019516,
12.36458302,145.7224731,
12.38125038,144.5571899,
12.39791679,146.1717987,
12.41458321,149.0140533,
12.43124962,147.3791351,
12.44791698,147.0578918,
12.4645834,147.3986816,
12.48124981,144.8348236,
12.49791622,146.6201172,
12.51458359,145.36026,
12.53125,149.6494751,
12.54791641,149.1679535,
12.56458378,147.3622894,
12.58125019,145.2643738,
12.5979166,144.4893494,
12.61458302,147.9883575,
12.63125038,148.1547546,
12.64791679,150.3597412,
12.66458321,147.8961029,
12.68124962,147.497345,
12.69791698,147.9568787,
12.7145834,146.3734741,
12.73124981,148.0851135,
12.74791622,147.6606903,
12.76458359,147.2962341,
12.78125,150.0131989,
12.79791641,148.7527313,
12.81458378,146.4782104,
12.83125019,146.6352386,
12.8479166,147.7164917,
12.86458302,148.4404755,
12.88125038,150.9338989,
12.89791679,148.9359741,
12.91458321,148.5239868,
12.93124962,147.2918396,
12.94791698,148.3093872,
12.9645834,149.3688354,
12.98124981,147.4315491,
12.99791622,149.3285828,
13.01458359,146.593399,
13.03125,146.9516602,
13.04791641,150.7262115,
13.06458378,148.3326874,
13.08125019,149.2554321,
13.0979166,148.4861603,
13.11458302,148.5979767,
13.13125038,150.0418701,
13.14791679,147.9366608,
13.16458321,147.1601715,
13.18124962,147.8955536,
13.19791698,149.0436096,
13.2145834,147.4007568,
13.23124981,147.9933014,
13.24791622,148.4774475,
13.26458359,148.4580383,
13.28125,149.6698456,
13.29791641,150.7380371,
13.31458378,148.042984,
13.33125019,147.5962524,
13.3479166,150.7684479,
13.36458302,149.533432,
13.38125038,149.083786,
13.39791679,149.4206696,
13.41458321,150.0723572,
13.43124962,148.4041901,
13.44791698,147.5394135,
13.4645834,146.6997986,
13.48124981,148.0640869,
13.49791622,152.2738953,
13.51458359,150.8463898,
13.53125,149.2137756,
13.54791641,151.770874,
13.56458378,149.4411469,
13.58125019,150.254303,
13.5979166,151.0036774,
13.61458302,145.6127014,
13.63125038,150.9882507,
13.64791679,147.5155945,
13.66458321,150.3443756,
13.68124962,148.4235687,
13.69791698,149.1292877,
13.7145834,148.5750885,
13.73124981,150.8255768,
13.74791622,149.0492706,
13.76458359,151.4424438,
13.78125,150.1598358,
13.79791641,151.3604431,
13.81458378,153.0602875,
13.83125019,148.8588257,
13.8479166,150.8114319,
13.86458302,148.4242096,
13.88125038,151.5266571,
13.89791679,152.7609863,
13.91458321,148.0962982,
13.93124962,150.7744293,
13.94791698,147.68013,
13.9645834,151.2623901,
13.98124981,150.7424316,
13.99791622,149.8023529,
14.01458359,149.9230957,
14.03125,150.5013275,
14.04791641,150.8495178,
14.06458378,151.2428589,
14.08125019,149.5107574,
14.0979166,149.3099213,
14.11458302,153.8321075,
14.13125038,151.9557343,
14.14791679,151.5944366,
14.16458321,151.2858582,
14.18124962,151.8278503,
14.19791698,150.2406006,
14.2145834,151.7814331,
14.23124981,150.7319183,
14.24791622,147.7581635,
14.26458359,152.3516388,
14.28125,149.5277863,
14.29791641,149.2645111,
14.31458378,150.5704346,
14.33125019,151.4007568,
14.3479166,152.295639,
14.36458302,150.5241547,
14.38125038,154.1645508,
14.39791679,152.8400574,
14.41458321,149.8074951,
14.43124962,150.9489288,
14.44791698,152.2436676,
14.4645834,150.024765,
14.48124981,153.6355743,
14.49791622,150.9223938,
14.51458359,151.9429779,
14.53125,152.3427429,
14.54791641,151.9100037,
14.56458378,152.5301971,
14.58125019,150.5436401,
14.5979166,150.0986328,
14.61458302,152.0217285,
14.63125038,152.4840546,
14.64791679,153.9608307,
14.66458321,151.3834534,
14.68124962,152.3205109,
14.69791698,149.7700348,
14.7145834,151.3135681,
14.73124981,152.9710083,
14.74791622,151.3090668,
14.76458359,149.1862335,
14.78125,150.7216492,
14.79791641,153.1071014,
14.81458378,154.0420532,
14.83125019,153.5113678,
14.8479166,153.1918488,
14.86458302,151.8218689,
14.88125038,150.4980164,
14.89791679,151.932373,
14.91458321,150.8826752,
14.93124962,151.5946655,
14.94791698,150.858017,
14.9645834,150.72789,
14.98124981,152.8911285,
14.99791622,153.2893066,
15.01458359,153.2987518,
15.03125,149.4417114,
15.04791641,154.3526154,
15.06458378,151.3099823,
15.08125019,152.6133575,
15.0979166,152.3051758,
15.11458302,153.1972504,
15.13125038,152.125061,
15.14791679,152.3998413,
15.16458321,151.2717285,
15.18124962,155.386795,
15.19791698,152.0025482,
15.2145834,152.265152,
15.23124981,151.1190186,
15.24791622,150.2053528,
15.26458359,151.3897552,
15.28125,151.9274902,
15.29791641,151.9978333,
15.31458378,152.288147,
15.33125019,154.0219879,
15.3479166,150.5372772,
15.36458302,151.9154663,
15.38125038,155.0871277,
15.39791679,154.8373566,
15.41458321,151.6634521,
15.43124962,152.5642395,
15.44791698,151.778244,
15.4645834,153.3037415,
15.48124981,151.0984192,
15.49791622,154.2192383,
15.51458359,152.4737396,
15.53125,154.5015259,
15.54791641,153.550827,
15.56458378,152.3843994,
15.58125019,150.9534454,
15.5979166,151.1739807,
15.61458302,152.4164276,
15.63125038,152.3888397,
15.64791679,150.9649048,
15.66458321,152.0967102,
15.68124962,154.2954559,
15.69791698,153.1759186,
15.7145834,152.6843872,
15.73124981,152.2923889,
15.74791622,153.075882,
15.76458359,154.9253082,
15.78125,152.4654694,
15.79791641,152.5479889,
15.81458378,153.6684113,
15.83125019,152.0772858,
15.8479166,155.2779541,
15.86458302,152.8263397,
15.88125038,151.436615,
15.89791679,153.1181488,
15.91458321,155.550827,
15.93124962,153.0339813,
15.94791698,151.0770264,
15.9645834,152.6063843,
15.98124981,155.2267303,
15.99791622,150.3375244,
16.01458359,154.2064514,
16.03125,156.595047,
16.04791641,153.0718689,
16.06458282,155.4706421,
16.08124924,154.1423035,
16.09791756,155.5928192,
16.11458397,154.9018402,
16.13125038,153.2514648,
16.14791679,154.6496429,
16.16458321,155.5884705,
16.18124962,152.0818176,
16.19791603,153.9522247,
16.21458244,154.9743805,
16.23125076,152.7967529,
16.24791718,151.5148773,
16.26458359,152.7331696,
16.28125,154.5354004,
16.29791641,155.4205933,
16.31458282,151.6656647,
16.33124924,155.5653381,
16.34791756,156.3835907,
16.36458397,153.6648865,
16.38125038,153.5004425,
16.39791679,150.9742432,
16.41458321,152.9222565,
16.43124962,155.8534088,
16.44791603,155.1164398,
16.46458244,155.4352264,
16.48125076,156.09198,
16.49791718,154.3661652,
16.51458359,152.9475708,
16.53125,155.1296692,
16.54791641,152.0383301,
16.56458282,155.8005676,
16.58124924,152.7471771,
16.59791756,153.5926208,
16.61458397,154.0758667,
16.63125038,154.8247375,
16.64791679,154.8628693,
16.66458321,155.4389496,
16.68124962,152.286972,
16.69791603,154.7440186,
16.71458244,154.1582489,
16.73125076,155.0328979,
16.74791718,156.2642517,
16.76458359,151.742569,
16.78125,153.5315857,
16.79791641,154.3186798,
16.81458282,151.6525269,
16.83124924,153.745224,
16.84791756,157.3767242,
16.86458397,154.3411713,
16.88125038,157.1175537,
16.89791679,151.3143005,
16.91458321,156.0342102,
16.93124962,155.1046753,
16.94791603,154.1724243,
16.96458244,153.917572,
16.98125076,155.970932,
16.99791718,153.7400055,
17.01458359,157.1591339,
17.03125,152.6688232,
17.04791641,156.0331116,
17.06458282,155.776947,
17.08124924,154.2151642,
17.09791756,154.3683472,
17.11458397,155.2249451,
17.13125038,153.4225311,
17.14791679,154.3303986,
17.16458321,153.8018951,
17.18124962,156.2935028,
17.19791603,153.2897339,
17.21458244,152.441803,
17.23125076,156.1383362,
17.24791718,154.8713837,
17.26458359,156.6594543,
17.28125,157.200882,
17.29791641,154.4559479,
17.31458282,156.0836334,
17.33124924,155.7719116,
17.34791756,155.3719025,
17.36458397,155.6138306,
17.38125038,156.9382172,
